Rank,URL,Name,Industry,IncorporationYear,RevenueRsCrore,RevenueChange,NetOperatingIncomeRsCrore,NetOperatingIncomeChange,ProfitRsCrore,ProfitChange,AssetsRsCrore,AssetsChange,NetWorthRsCrore,NetWorthChange,EquityDividendRsCrore,EquityDividendChange,EmployeeCostRsCrore,EmployeeCostChange
951,https://www.fortuneindia.com/next-500/company/india-power-corporation?year=2017,India Power Corporation,power,1919,742.3,3.09,732.14,1.92,32.49,30.85,2176.46,27.03,1063.77,3.2,7.89,0,47.36,3.27
952,https://www.fortuneindia.com/next-500/company/netapp-india?year=2017,Netapp India,infotech,2000,741.08,5.99,709.99,2.56,74.25,39.96,1328.35,48.68,585.07,14.53,0,0,359.92,3.15
953,https://www.fortuneindia.com/next-500/company/d-link-india?year=2017,D-Link India,consumer durables,2008,740.77,12.7,721.33,12.56,24.38,11.53,158.54,13.99,156.39,15.84,2.49,0,43.42,3.93
954,https://www.fortuneindia.com/next-500/company/superhouse?year=2017,Superhouse,leather,1980,737.3,10.11,710.1,11.25,27.92,21.77,505.18,5.81,269.67,11.36,1.65,0,50.98,2.41
955,https://www.fortuneindia.com/next-500/company/ucal-fuel-systems?year=2017,Ucal Fuel Systems,auto ancillaries,1985,733,3.01,723.65,1.91,15.47,36.99,371.55,6.03,66.77,1.04,8.39,0,154,9.18
956,https://www.fortuneindia.com/next-500/company/ram-ratna-wires?year=2017,Ram Ratna Wires,metals & mining,1992,732.48,2.96,728.36,2.52,9.62,2.53,193.17,7.37,74.29,11.66,1.65,0,16.37,20.72
957,https://www.fortuneindia.com/next-500/company/shilpa-medicare?year=2017,Shilpa Medicare,drugs & pharmaceuticals,1987,730.8,17.57,719.36,17.2,103.78,40.83,900.16,17.82,646.9,18.28,4.63,0,91.45,11.12
958,https://www.fortuneindia.com/next-500/company/arcotech?year=2017,Arcotech,metals & mining,1981,730.21,6.77,728.19,11.04,36.47,8.03,512.07,38.3,199.46,19.59,3.15,0,8.09,0.49
959,https://www.fortuneindia.com/next-500/company/rajshree-sugars-chemicals?year=2017,Rajshree Sugars & Chemicals,sugar,1985,729.78,8.81,712.91,0.32,19.3,0,778.29,3.69,1.75,0,0,0,40.07,2.24
960,https://www.fortuneindia.com/next-500/company/hinduja-ventures?year=2017,Hinduja Ventures,diversified,1985,727.7,7.45,677.06,11.03,81.21,0,2030.83,10.38,659.38,13.55,35.97,0,81.46,52.35
961,https://www.fortuneindia.com/next-500/company/ca-india-technologies?year=2017,CA (India) Technologies,infotech,1998,727.5,6.17,693.09,7.85,70.65,42.53,617.42,10.97,396.64,26.62,0,0,414.34,12.17
962,https://www.fortuneindia.com/next-500/company/jai-corp?year=2017,Jai Corp,basic materials,1985,723.17,4.93,671.25,4.93,66.05,25.93,2276.4,0.99,2250.96,0.89,2.41,0,74.46,1.06
963,https://www.fortuneindia.com/next-500/company/aurionpro-solutions?year=2017,Aurionpro Solutions,infotech,1997,720.26,3.58,710.43,3.59,54.17,0,793.22,14,594.19,22.89,6.59,0,303.75,12.54
964,https://www.fortuneindia.com/next-500/company/k-g-denim?year=2017,K G Denim,textiles & garments,1992,718.81,13.4,715.53,15.63,20.42,5418.92,234.49,4.65,75.24,31.68,1.92,0,47.59,50.65
965,https://www.fortuneindia.com/next-500/company/ingersoll-rand-india?year=2017,Ingersoll-Rand (India),capital goods,1921,718.69,1.54,658.83,0.5,62.25,5.9,999.02,4.09,996.67,4.12,18.94,0,86.08,11.44
966,https://www.fortuneindia.com/next-500/company/hind-aluminium-industries?year=2017,Hind Aluminium Industries,metals & mining,1987,717.18,55.15,719.77,63.05,9.01,23.76,153.33,6,71.06,12.31,1.01,0,5.37,45.92
967,https://www.fortuneindia.com/next-500/company/asvini-fisheries?year=2017,Asvini Fisheries,fmcg,1986,716.43,21.37,692.57,21.05,28.87,4.75,229.4,4.34,146.18,24.8,0,0,33.81,3.39
968,https://www.fortuneindia.com/next-500/company/dic-india?year=2017,DIC India,basic materials,1947,713.91,5.38,707.23,5.64,22.84,23.12,305.6,6.63,302.13,6.49,3.67,0,58.04,18.42
